CRAIG,0.5180
FRAZIER,0.5179
AYALA,0.5179
POWERS,0.5179
LOWE,0.5179
GREGORY,0.5177
NEAL,0.5177
LEONARD,0.5177
FLEMING,0.5176
RHODES,0.5176
CARRILLO,0.5176
SUTTON,0.5176
SHELTON,0.5175
SCHWARTZ,0.5174
WATTS,0.5173
NORRIS,0.5173
JENNINGS,0.5173
DURAN,0.5172
COHEN,0.5172
MCDANIEL,0.5171
PARKS,0.5171
MORAN,0.5170
STEELE,0.5170
VAUGHN,0.5170
BECKER,0.5170
HOLT,0.5169
BARKER,0.5168
DELEON,0.5168
HALE,0.5167
TERRY,0.5167
BENSON,0.5166
HAIL,0.5165
HAYNES,0.5165
LEON,0.5165
HORTON,0.5164
MILES,0.5163
LYONS,0.5162
GRAVES,0.5162
WOLFE,0.5161
WARNER,0.5161
THORNTON,0.5161
BUSH,0.5161
PHAM,0.5161
MCKINNEY,0.5160
MANN,0.5160
CABRERA,0.5159
MCCARTHY,0.5159
ZIMMERMAN,0.5159
FLETCHER,0.5159
PAGE,0.5159
DAWSON,0.5159
LARA,0.5158
LOVE,0.5158
ROBLES,0.5157
ERICKSON,0.5157
SOLIS,0.5156
CERVANTES,0.5156
REEVES,0.5156
KLEIN,0.5155
CHANG,0.5155
BALDWIN,0.5154
SALINAS,0.5154
FUENTES,0.5153
DANIEL,0.5153
SIMON,0.5153
HIGGINS,0.5152
HARDY,0.5152
VELASQUEZ,0.5152
CUMMINGS,0.5151
AGUIRRE,0.5150
BARBER,0.5150
SHARP,0.5150
BOWEN,0.5150
CHANDLER,0.5150
LIN,0.5150
RAMSEY,0.5149
GRIFFITH,0.5149
ROBBINS,0.5149
DENNIS,0.5149
BLAIR,0.5148
PAUL,0.5148
FRANCIS,0.5148
OCHOA,0.5148
BALL,0.5147
LIU,0.5147
OCONNOR,0.5147
CROSS,0.5147
PACHECO,0.5146
SWANSON,0.5146
CARDENAS,0.5146
MOSS,0.5145
CALDERON,0.5145
QUINN,0.5145
CHAN,0.5144
RIVAS,0.5143
RODGERS,0.5143
KHAN,0.5142
SERRANO,0.5142
FITZGERALD,0.5142
MCLAUGHLIN,0.5141
MANNING,0.5141
STEVENSON,0.5141
CHRISTENSEN,0.5141
GROSS,0.5140
DOYLE,0.5140
HARMON,0.5140
MCGEE,0.5140
CURRY,0.5140
ROSALES,0.5140
GILL,0.5140
REESE,0.5139
BURGESS,0.5139
NEWTON,0.5139
GARNER,0.5139
ADKINS,0.5138
WALTON,0.5138
BLAKE,0.5138
BRADY,0.5137
GOODMAN,0.5137
TRUJILLO,0.5137
WEBSTER,0.5135
ROMAN,0.5135
FISCHER,0.5135
POTTER,0.5135
GOODWIN,0.5135
MULLINS,0.5134
TODD,0.5134
HUANG,0.5134
MONTOYA,0.5133
MALONE,0.5133
HINES,0.5133
DELACRUZ,0.5133
TATE,0.5132
WU,0.5132
CANNON,0.5132
MACK,0.5132
CASTANEDA,0.5131
SHERMAN,0.5131
HODGES,0.5130
WOLF,0.5130
HUBBARD,0.5130
FARMER,0.5129
GALLAGHER,0.5129
ROWE,0.5129
SAUNDERS,0.5129
ZHANG,0.5129
GUERRA,0.5129
TOWNSEND,0.5128
INGRAM,0.5128
HAMPTON,0.5128
FRANCO,0.5128
VALENCIA,0.5128
HAMMOND,0.5128
WISE,0.5127
BARTON,0.5126
MAXWELL,0.5125
SCHROEDER,0.5125
GALLEGOS,0.5125
WATERS,0.5125
CLARKE,0.5125
PARSONS,0.5124
STRICKLAND,0.5124
NORMAN,0.5124
LOGAN,0.5124
CAMACHO,0.5123
HARRINGTON,0.5123
FRANK,0.5123
BUCHANAN,0.5122
COLON,0.5122
OSBORNE,0.5122
GLOVER,0.5122
PERSON,0.5122
CASEY,0.5122
FLOYD,0.5121
PATTON,0.5121
TYLER,0.5120
BOWERS,0.5120
SUAREZ,0.5119
IBARRA,0.5119
OROZCO,0.5119
GIBBS,0.5118
SALAS,0.5118
COBB,0.5118
BAUER,0.5118
MUELLER,0.5117
MOODY,0.5117
CONNER,0.5117
MCGUIRE,0.5117
ANDRADE,0.5117
KRAMER,0.5116
FRENCH,0.5116
HARTMAN,0.5116
LLOYD,0.5116
LINDSEY,0.5115
MCCORMICK,0.5115
SPARKS,0.5115
NORTON,0.5115
POPE,0.5115
MCBRIDE,0.5115
ESCOBAR,0.5115
FLYNN,0.5114
VELAZQUEZ,0.5114
YATES,0.5114
HOGAN,0.5114
MARSH,0.5112
OWEN,0.5111
PRATT,0.5111
LANG,0.5110
MACIAS,0.5110
STOKES,0.5110
BROCK,0.5110
BALLARD,0.5110
VILLANUEVA,0.5110
ZAMORA,0.5109
CAIN,0.5109
DRAKE,0.5109
PATRICK,0.5108
BARRERA,0.5108
SHEPHERD,0.5108
VILLARREAL,0.5108
CHARLES,0.5108
BURNETT,0.5108
SANTANA,0.5107
MERCADO,0.5107
PINEDA,0.5107
SHAFFER,0.5107
LAMB,0.5107
BAUTISTA,0.5106
HESS,0.5105
COCHRAN,0.5105
TREVINO,0.5105
OLSEN,0.5105
MORTON,0.5105
MCKENZIE,0.5105
ALI,0.5105
BEIL,0.5104
WILKINS,0.5103
BRIGGS,0.5103
PETERSEN,0.5103
ROTH,0.5103
HOLLOWAY,0.5102
NASH,0.5102
NICHOLSON,0.5102
HOOVER,0.5101
SHAH,0.5101
SHORT,0.5101
RANGEL,0.5100
MEYERS,0.5100
WEISS,0.5100
UNDERWOOD,0.5100
CARSON,0.5100
SUMMERS,0.5100
BRYAN,0.5100
LOZANO,0.5100
FLOWERS,0.5100
GREER,0.5099
CLAYTON,0.5099
HOUSTON,0.5099
BASS,0.5099
MORROW,0.5099
MORA,0.5099
ARIAS,0.5099
VALENZUELA,0.5099
POOLE,0.5098
WILCOX,0.5098
CAREY,0.5098
DECKER,0.5098
COLLIER,0.5098
WHITAKER,0.5098
COPELAND,0.5097
ZUNIGA,0.5097
LARSEN,0.5097
DAVENPORT,0.5097
ROBERSON,0.5097
YODER,0.5097
CONLEY,0.5097
HUFF,0.5096
MASSEY,0.5096
MELENDEZ,0.5096
PITTMAN,0.5095
LAM,0.5095
HOOD,0.5095
MONROE,0.5095
CAMERON,0.5095
ANTHONY,0.5095
ROCHA,0.5094
RANDALL,0.5094
WALL,0.5094
JEFFERSON,0.5094
HUYNH,0.5093
COMBS,0.5093
SINGLETON,0.5093
SKINNER,0.5093
KIRK,0.5093
MATHIS,0.5093
KIRBY,0.5092
WILKINSON,0.5092
BRIDGES,0.5092
RICHARD,0.5092
BRADFORD,0.5092
BOONE,0.5092
CHRISTIAN,0.5092
ATKINSON,0.5091
BRUCE,0.5091
ABBOTT,0.5090
GALVAN,0.5090
VINCENT,0.5090
YORK,0.5090
MEZA,0.5089
SWEENEY,0.5089
ALLISON,0.5089
ROY,0.5089
VELEZ,0.5089
GATES,0.5089
HODGE,0.5089
DALTON,0.5088
FARRELL,0.5088
PHELPS,0.5088
WYATT,0.5088
VILLA,0.5088
CHASE,0.5088
HORN,0.5088
TAPIA,0.5087
DICKERSON,0.5087
FOLEY,0.5087
MATHEWS,0.5087
HEATH,0.5087
SOSA,0.5087
BARRON,0.5086
YU,0.5086
ATKINS,0.5086
GARRISON,0.5085
GLENN,0.5085
BONILLA,0.5085
BOND,0.5085
HUFFMAN,0.5085
SHIELDS,0.5085
HENSLEY,0.5085
HANCOCK,0.5084
CALLAHAN,0.5084
BOYER,0.5084
ACEVEDO,0.5084
DILLON,0.5084
KANE,0.5084
HARRELL,0.5084
ZAVALA,0.5084
BENITEZ,0.5084
WIGGINS,0.5083
CISNEROS,0.5083
ONEILL,0.5083
CLINE,0.5083
GRIMES,0.5083
MELTON,0.5083
CHOI,0.5083
RUBIO,0.5083
ARROYO,0.5082
PARRISH,0.5082
SAVAGE,0.5082
PITTS,0.5082
BRENNAN,0.5081
BOOTH,0.5081
GOLDEN,0.5081
RICH,0.5081
KOCH,0.5081
ARELLANO,0.5081
PONCE,0.5080
MCDOWELL,0.5080
BERG,0.5080
HO,0.5080
BELTRAN,0.5080
HUTCHINSON,0.5080
BAXTER,0.5080
WARE,0.5080
SAWYER,0.5080
HUMPHREY,0.5080
MARKS,0.5080
TANNER,0.5079
CLAY,0.5079
HOBBS,0.5079
GILMORE,0.5079
RUSSO,0.5079
CANTU,0.5079
WILEY,0.5079
WALTER,0.5078
KAUR,0.5078
BEARD,0.5078
WILKERSON,0.5078
KEITH,0.5078
ONEAL,0.5077
HENSON,0.5077
MCCLURE,0.5077
MCCLAIN,0.5077
VILLEGAS,0.5077
STEPHENSON,0.5077
MATA,0.5076
DYER,0.5076
AHMED,0.5076
BEASLEY,0.5076
PRESTON,0.5076
SNOW,0.5076
ROSARIO,0.5076
MOSLEY,0.5076
MONTES,0.5076
VANG,0.5076
JOHNS,0.5076
PRINCE,0.5075
EATON,0.5075
BARRY,0.5075
VANCE,0.5075
BLACKWELL,0.5075
MACDONALD,0.5074
HUERTA,0.5074
SMALL,0.5073
HURST,0.5073
KEMP,0.5073
SHANNON,0.5073
WOODARD,0.5073
SOLOMON,0.5073
STAFFORD,0.5073
ENGLISH,0.5073
MCCULLOUGH,0.5072
NOLAN,0.5072
GUEVARA,0.5072
STRONG,0.5071
CORTES,0.5071
MERRITT,0.5071
KLINE,0.5071
ROACH,0.5070
JACOBSON,0.5070
WINTERS,0.5070
MOON,0.5070
MURILLO,0.5070
LESTER,0.5069
KNOX,0.5069
BARAJAS,0.5069
KERR,0.5069
CORDOVA,0.5069
SALGADO,0.5069
LEACH,0.5069
BULLOCK,0.5069
ORR,0.5069
MEADOWS,0.5068
WHITEHEAD,0.5068
PRUITT,0.5068
MCKEE,0.5068
ROSAS,0.5068
CONWAY,0.5068
KENT,0.5068
BERGER,0.5067
BLANKENSHIP,0.5067
BARR,0.5067
GAINES,0.5067
MCINTYRE,0.5067
DAVILA,0.5067
DAVID,0.5066
BARTLETT,0.5066
DEJESUS,0.5066
BROWNING,0.5066
STEIN,0.5066
ODONNELL,0.5066
DURHAM,0.5066
STOUT,0.5066
CALHOUN,0.5065
HENDRICKS,0.5065
MCCALL,0.5065
MARIN,0.5065
GENTRY,0.5065
PALACIOS,0.5065
CUEVAS,0.5065
SLOAN,0.5065
MCLEAN,0.5065
LOWERY,0.5065
SEXTON,0.5065
DORSEY,0.5065
SELLERS,0.5064
BUCK,0.5064
HULL,0.5064
ELLISON,0.5064
GILLESPIE,0.5064
NIELSEN,0.5064
LEBLANC,0.5063
BRADSHAW,0.5063
MIDDLETON,0.5063
CHUNG,0.5063
DUARTE,0.5063
HARDIN,0.5063
HERMAN,0.5063
KNAPP,0.5062
FROST,0.5062
HOWE,0.5062
ESPARZA,0.5062
LIVINGSTON,0.5062
STARK,0.5062
MORSE,0.5062
MCINTOSH,0.5062
SPEARS,0.5061
WEEKS,0.5061
GLASS,0.5061
NOBLE,0.5061
MCFARLAND,0.5060
BUCKLEY,0.5060
SCHAEFER,0.5060
HOUSE,0.5060
HEBERT,0.5060
HICKMAN,0.5060
FREDERICK,0.5060
RANDOLPH,0.5059
CONRAD,0.5059
CORONA,0.5059
BRAVO,0.5059
PENNINGTON,0.5059
WALLS,0.5059
REILLY,0.5059
GILES,0.5058
TREJO,0.5058
QUINTERO,0.5058
CROSBY,0.5058
FITZPATRICK,0.5058
MAHONEY,0.5058
MICHAEL,0.5058
DONOVAN,0.5058
ENRIQUEZ,0.5058
MAYS,0.5057
VALENTINE,0.5057
BENTLEY,0.5057
HAHN,0.5057
RAYMOND,0.5057
PECK,0.5057
BENJAMIN,0.5057
BOYLE,0.5057
MCMILLAN,0.5057
MCCONNELL,0.5056
AYERS,0.5056
PACE,0.5056
MAYER,0.5056
HARDING,0.5056
HURLEY,0.5056
EVERETT,0.5056
MEDRANO,0.5056
SHEPARD,0.5055
LUCERO,0.5055
MCMAHON,0.5055
PUGH,0.5055
BENDER,0.5055
AVERY,0.5055
RUSH,0.5055
HANNA,0.5055
LANDRY,0.5055
FELIX,0.5055
CASE,0.5055
SAMPSON,0.5054
DUNLAP,0.5054
BLACKBURN,0.5054
DUFFY,0.5054
VENTURA,0.5054
NAVA,0.5054
GOULD,0.5054
BERNAL,0.5054
VAUGHAN,0.5053
HERRING,0.5053
MCKAY,0.5053
MOSES,0.5053
RIVERS,0.5052
ASHLEY,0.5052
POTTS,0.5052
FRY,0.5052
BERNARD,0.5052
CLEMENTS,0.5052
MAGANA,0.5052
FRIEDMAN,0.5052
FARLEY,0.5052
DOUGHERTY,0.5052
LYNN,0.5051
BLEVINS,0.5051
ESPINOSA,0.5051
BEST,0.5051
BENTON,0.5051
CRANE,0.5051
DODSON,0.5051
NIXON,0.5051
HALEY,0.5050
FINLEY,0.5050
HORNE,0.5050
CORREA,0.5050
BEAN,0.5050
TRUONG,0.5050
BLANCHARD,0.5050
COSTA,0.5050
MULLEN,0.5050
DELAROSA,0.5049
HUBER,0.5049
FRYE,0.5049
MOYER,0.5049
HAYDEN,0.5049
LUGO,0.5049
PORTILLO,0.5049
PHAN,0.5049
VILLALOBOS,0.5049
LEVY,0.5048
ESQUIVEL,0.5048
MCCARTY,0.5048
SHEPPARD,0.5048
QUINTANA,0.5048
WOODWARD,0.5048
XIONG,0.5048
KRUEGER,0.5048
RICHMOND,0.5048
SANFORD,0.5047
RASMUSSEN,0.5047
COFFEY,0.5047
FAULKNER,0.5047
DONALDSON,0.5047
ESTES,0.5047
BOOKER,0.5047
WALLER,0.5047
CANO,0.5047
LIM,0.5047
MAYNARD,0.5047
BRANDT,0.5047
STUART,0.5047
PARRA,0.5046
AVALOS,0.5046
OCONNELL,0.5046
MADDOX,0.5046
BURCH,0.5046
SCHMITT,0.5046
CHURCH,0.5046
JARAMILLO,0.5046
PERALTA,0.5045
CHERRY,0.5045
MCPHERSON,0.5045
SPENCE,0.5045
GALINDO,0.5045
STANTON,0.5045
COMPTON,0.5045
DUDLEY,0.5045
VU,0.5044
NOVAK,0.5044
DICKSON,0.5044
MCCANN,0.5044
PROCTOR,0.5044
HESTER,0.5044
MADDEN,0.5044
GOOD,0.5044
POLLARD,0.5044
ANDERSEN,0.5044
VO,0.5044
BRAY,0.5043
TERRELL,0.5043
KAUFMAN,0.5043
HINTON,0.5043
CANTRELL,0.5043
ALFARO,0.5043
DAUGHERTY,0.5043
SIERRA,0.5043
HENDRIX,0.5043
LEAL,0.5043
JARVIS,0.5043
ROWLAND,0.5043
WHITNEY,0.5043
BRANCH,0.5042
BAIRD,0.5042
HOLDEN,0.5042
LEVINE,0.5042
HAAS,0.5042
MCGRATH,0.5042
ROLLINS,0.5042
GALLOWAY,0.5042
DUKE,0.5042
ODOM,0.5042
ARCHER,0.5042
TRAVIS,0.5042
LU,0.5042
MAYO,0.5042
KRAUSE,0.5042
PETTY,0.5042
HOOPER,0.5041
IRWIN,0.5041
WERNER,0.5041
REYNA,0.5041
RIGGS,0.5041
HATFIELD,0.5041
MERCER,0.5041
BRAUN,0.5040
HAYS,0.5040
DOWNS,0.5040
BIRD,0.5040
TANG,0.5040
NIEVES,0.5040
MCNEIL,0.5040
JOYCE,0.5040
QUINONES,0.5039
GAMBLE,0.5039
MCKNIGHT,0.5039
SALDANA,0.5039
HANEY,0.5039
RIDDLE,0.5038
FRITZ,0.5038
MOONEY,0.5038
EWING,0.5038
RITTER,0.5038
KAISER,0.5038
HOLDER,0.5038
FORBES,0.5038
FERRELL,0.5038
DAVIES,0.5038
COOLEY,0.5037
CARNEY,0.5037
BONNER,0.5037
COTTON,0.5037
KIDD,0.5037
LINDSAY,0.5037
MCGOWAN,0.5037
KEY,0.5037
BRIGHT,0.5037
FREY,0.5037
SHEA,0.5037
COOKE,0.5037
VERA,0.5037
SAENZ,0.5037
PIERRE,0.5037
DOTSON,0.5037
CHANEY,0.5037
ROSA,0.5036
CHO,0.5036
JOHN,0.5036
BARLOW,0.5036
COWAN,0.5036
BOLTON,0.5036
GAY,0.5036
DELANEY,0.5036
DAILEY,0.5035
BECERRA,0.5035
VELASCO,0.5035
AMAYA,0.5035
GOFF,0.5035
MERRILL,0.5035
LANCASTER,0.5035
SLATER,0.5035
CARVER,0.5035
HOLMAN,0.5035
NEWELL,0.5035
OSBORN,0.5035
GUTHRIE,0.5034
CARDONA,0.5034
NGO,0.5034
CHENG,0.5034
BARRIOS,0.5034
LUTZ,0.5034
COSTELLO,0.5034
JUSTICE,0.5034
ALBERT,0.5034
SEARS,0.5034
SNIDER,0.5034
LEHMAN,0.5034
TOVAR,0.5034
BYERS,0.5034
FULTON,0.5034
DONAHUE,0.5033
WORKMAN,0.5033
GORMAN,0.5033
SPRINGER,0.5033
WITT,0.5033
LAKE,0.5033
LAW,0.5033
PICKETT,0.5032
KINNEY,0.5032
ODELL,0.5032
DONNELLY,0.5032
MARINO,0.5032
WINTER,0.5032
CRAFT,0.5032
KATZ,0.5032
KUHN,0.5032
MCFADDEN,0.5032
ZAPATA,0.5032
KANG,0.5032
TAN,0.5032
BLANCO,0.5031
GALLARDO,0.5031
BRITT,0.5031
DALY,0.5031
SHOEMAKER,0.5031
NOEL,0.5031
CROWLEY,0.5031
PEARCE,0.5031
WOOTEN,0.5031
CLEVELAND,0.5031
HARTLEY,0.5031
WILDER,0.5030
LANGE,0.5030
FLANAGAN,0.5030
KENDALL,0.5030
DILLARD,0.5030
VALLE,0.5030
HONG,0.5030
VOGEL,0.5030
ALFORD,0.5030
DODD,0.5030
EMERSON,0.5030
MALONEY,0.5030
BEACH,0.5030
AGUILERA,0.5030
CARRASCO,0.5030
NG,0.5029
GOLDSTEIN,0.5029
CHILDERS,0.5029
MACKEY,0.5029
FINCH,0.5029
MINOR,0.5029
MOSER,0.5029
MCDERMOTT,0.5029
ABRAHAM,0.5029
MCLEOD,0.5029
BAEZ,0.5029
RODRIGUES,0.5029
CASTELLANOS,0.5028
GOLDBERG,0.5028
HENDRICKSON,0.5028
HOLLEY,0.5028
MCCABE,0.5028
SEGURA,0.5028
FRANKS,0.5028
BRUNO,0.5028
TILLMAN,0.5028
RICHTER,0.5027
HELMS,0.5027
CRAMER,0.5027
CAMP,0.5027
KAPLAN,0.5027
TRACY,0.5027
BACON,0.5027
CROWE,0.5027
WELSH,0.5027
RATLIFF,0.5027
MAYFIELD,0.5027
TALLEY,0.5027
GIBBONS,0.5027
KIRKLAND,0.5027
FARRIS,0.5027
SWEET,0.5027
ENGLAND,0.5027
STARR,0.5027
ALSTON,0.5027
MUNIZ,0.5027
HICKEY,0.5026
JOYNER,0.5026
CONNOLLY,0.5026
DANG,0.5026
DALE,0.5026
HAINES,0.5026
SAUCEDO,0.5026
HEWITT,0.5026
ELDER,0.5026
HURTADO,0.5026
WHITFIELD,0.5026
DO,0.5026
BYRNE,0.5026
ALONSO,0.5026
CONNOR,0.5025
MCALLISTER,0.5025
PEREIRA,0.5025
GUILLEN,0.5025
CORDERO,0.5025
CASH,0.5025
HATCHER,0.5025
SUTHERLAND,0.5025
MORIN,0.5025
GILLIAM,0.5025
WYNN,0.5025
PATE,0.5025
HYDE,0.5025
MEEKS,0.5025
KESSLER,0.5025
CHRISTOPHER,0.5024
HOLCOMB,0.5024
HILTON,0.5024
LY,0.5024
LAU,0.5024
RITCHIE,0.5024
HOANG,0.5024
HAN,0.5024
ONEIL,0.5024
FINK,0.5024
BRITTON,0.5024
ROMANO,0.5023
RANKIN,0.5023
GUY,0.5023
CHAMBERLAIN,0.5023
TYSON,0.5023
DOWNING,0.5023
SHARPE,0.5023
GODFREY,0.5023
MOBLEY,0.5023
OSORIO,0.5023
VIGIL,0.5023
KNOWLES,0.5022
ESCOBEDO,0.5022
BELCHER,0.5022
WILLS,0.5022
ARREDONDO,0.5022
FOREMAN,0.5022
KERN,0.5022
ZEPEDA,0.5022
HOLLIS,0.5022
DYE,0.5021
ARTHUR,0.5021
PIERSON,0.5021
BOGGS,0.5021
CHILDS,0.5021
PUCKETT,0.5021
BUI,0.5021
CABALLERO,0.5021
RUTHERFORD,0.5021
HASTINGS,0.5020
PRYOR,0.5020
SARGENT,0.5020
DOHERTY,0.5020
LYON,0.5020
WOMACK,0.5020
LOCKHART,0.5020
MA,0.5020
CHU,0.5020
TUTTLE,0.5020
GRACE,0.5020
SORENSEN,0.5020
SHARMA,0.5020
NICHOLAS,0.5020
MADISON,0.5020
CARRANZA,0.5020
KENNEY,0.5020
DENTON,0.5020
SHIRLEY,0.5019
DOLAN,0.5019
HEAD,0.5019
HOPPER,0.5019
LOCKE,0.5019
JAMISON,0.5019
KENDRICK,0.5019
